ticker,series,strategy,yes_ask,entry_price,pnl
KXETHD-26AUG1520-T1884.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG1520-T1879.99,KXETHD,fav_yes,0.96,0.96,0.03731200000000003
KXETHD-26AUG1519-T1884.99,KXETHD,fade_no,0.04,0.98,0.018628000000000016
KXETHD-26AUG1519-T1884.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXETHD-26AUG1518-T1884.99,KXETHD,fade_no,0.08,0.94,0.056052000000000046
KXETHD-26AUG1518-T1884.99,KXETHD,lotto_yes,0.08,0.08,-0.085152
KXETHD-26AUG1516-T1884.99,KXETHD,fade_no,0.04,0.97,0.027963000000000026
KXETHD-26AUG1516-T1884.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXETHD-26AUG1515-T1879.99,KXETHD,fav_yes,0.96,0.96,0.03731200000000003
KXETHD-26AUG1514-T1884.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG1514-T1884.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG1514-T1879.99,KXETHD,fav_yes,0.96,0.96,0.03731200000000003
KXETHD-26AUG1513-T1884.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG1513-T1884.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG1512-T1884.99,KXETHD,fade_no,0.13,0.9,0.09369999999999998
KXETHD-26AUG1512-T1884.99,KXETHD,lotto_yes,0.13,0.13,-0.137917
KXETHD-26AUG1511-T1879.99,KXETHD,fav_yes,0.9,0.9,0.09369999999999998
KXETHD-26AUG1510-T1884.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG1510-T1884.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG1510-T1879.99,KXETHD,fav_yes,0.91,0.91,0.08426699999999997
KXETHD-26AUG1509-T1879.99,KXETHD,fade_no,0.05,0.99,-0.990693
KXETHD-26AUG1509-T1879.99,KXETHD,lotto_yes,0.05,0.05,0.9466749999999999
KXETHD-26AUG1509-T1874.99,KXETHD,fav_yes,0.96,0.96,0.03731200000000003
KXETHD-26AUG1508-T1879.99,KXETHD,fade_no,0.04,0.97,0.027963000000000026
KXETHD-26AUG1508-T1879.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXETHD-26AUG1507-T1879.99,KXETHD,fade_no,0.07,0.94,0.056052000000000046
KXETHD-26AUG1507-T1879.99,KXETHD,lotto_yes,0.07,0.07,-0.07455700000000001
KXETHD-26AUG1506-T1879.99,KXETHD,fade_no,0.06,0.96,0.03731200000000003
KXETHD-26AUG1506-T1879.99,KXETHD,lotto_yes,0.06,0.06,-0.063948
KXETHD-26AUG1501-T1884.99,KXETHD,fade_no,0.09,0.9299999999999999,0.06544300000000006
KXETHD-26AUG1501-T1884.99,KXETHD,lotto_yes,0.09,0.09,-0.095733
KXETHD-26AUG1517-T1889.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG1517-T1889.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG1500-T1879.99,KXETHD,fav_yes,0.95,0.95,0.04667500000000004
KXETHD-26AUG1423-T1884.99,KXETHD,fade_no,0.04,0.97,0.027963000000000026
KXETHD-26AUG1423-T1884.99,KXETHD,lotto_yes,0.04,0.04,-0.042688000000000004
KXETHD-26AUG1422-T1884.99,KXETHD,fade_no,0.03,0.99,0.009307000000000008
KXETHD-26AUG1422-T1884.99,KXETHD,lotto_yes,0.03,0.03,-0.032036999999999996
KXETHD-26AUG1421-T1879.99,KXETHD,fav_yes,0.88,0.88,0.112608
KXSOLD-26AUG1520-T75.7499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1520-T75.7499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1520-T75.4999,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1520-T75.4999,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1519-T75.9999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1519-T75.9999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1519-T75.7499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1519-T75.7499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1518-T75.7499,KXSOLD,fade_no,0.12,0.92,0.07484799999999996
KXSOLD-26AUG1518-T75.7499,KXSOLD,lotto_yes,0.12,0.12,-0.127392
KXSOLD-26AUG1515-T75.7499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1515-T75.7499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1515-T75.2499,KXSOLD,fav_yes,0.96,0.96,0.03731200000000003
KXSOLD-26AUG1514-T75.7499,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1514-T75.7499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1513-T75.7499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1513-T75.7499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1513-T75.4999,KXSOLD,fade_no,0.06,0.98,0.018628000000000016
KXSOLD-26AUG1513-T75.4999,KXSOLD,lotto_yes,0.06,0.06,-0.063948
KXSOLD-26AUG1513-T75.2499,KXSOLD,fav_yes,0.97,0.97,0.027963000000000026
KXSOLD-26AUG1512-T75.7499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1512-T75.7499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1512-T75.4999,KXSOLD,fade_no,0.19,0.85,0.141075
KXSOLD-26AUG1512-T75.4999,KXSOLD,lotto_yes,0.19,0.19,-0.200773
KXSOLD-26AUG1511-T75.7499,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1511-T75.7499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1511-T75.4999,KXSOLD,fade_no,0.16,0.88,0.112608
KXSOLD-26AUG1511-T75.4999,KXSOLD,lotto_yes,0.16,0.16,-0.169408
KXSOLD-26AUG1510-T75.7499,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1510-T75.7499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1509-T75.4999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1509-T75.4999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1507-T75.4999,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1507-T75.4999,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1506-T75.2499,KXSOLD,fade_no,0.05,0.98,0.018628000000000016
KXSOLD-26AUG1506-T75.2499,KXSOLD,lotto_yes,0.05,0.05,-0.053325000000000004
KXSOLD-26AUG1506-T74.9999,KXSOLD,fav_yes,0.97,0.97,0.027963000000000026
KXSOLD-26AUG1505-T75.2499,KXSOLD,fade_no,0.04,0.97,0.027963000000000026
KXSOLD-26AUG1505-T75.2499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1505-T74.9999,KXSOLD,fav_yes,0.93,0.93,0.06544299999999996
KXSOLD-26AUG1504-T75.4999,KXSOLD,fade_no,0.05,0.97,0.027963000000000026
KXSOLD-26AUG1504-T75.4999,KXSOLD,lotto_yes,0.05,0.05,-0.053325000000000004
KXSOLD-26AUG1503-T75.4999,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1503-T75.4999,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1503-T75.2499,KXSOLD,fav_yes,0.81,0.81,0.17922699999999994
KXSOLD-26AUG1502-T75.9999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1502-T75.9999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1502-T75.7499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1502-T75.7499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1502-T75.4999,KXSOLD,fade_no,0.06,0.98,0.018628000000000016
KXSOLD-26AUG1502-T75.4999,KXSOLD,lotto_yes,0.06,0.06,-0.063948
KXSOLD-26AUG1502-T75.2499,KXSOLD,fav_yes,0.86,0.86,0.13157200000000002
KXSOLD-26AUG1517-T75.9999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1517-T75.9999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1500-T75.4999,KXSOLD,fade_no,0.19,0.83,0.16012300000000004
KXSOLD-26AUG1500-T75.4999,KXSOLD,lotto_yes,0.19,0.19,-0.200773
KXSOLD-26AUG1423-T75.7499,KXSOLD,fade_no,0.04,0.99,0.009307000000000008
KXSOLD-26AUG1423-T75.7499,KXSOLD,lotto_yes,0.04,0.04,-0.042688000000000004
KXSOLD-26AUG1423-T75.4999,KXSOLD,fav_yes,0.8,0.8,0.18879999999999997
KXSOLD-26AUG1422-T75.4999,KXSOLD,fade_no,0.06,0.96,0.03731200000000003
KXSOLD-26AUG1422-T75.4999,KXSOLD,lotto_yes,0.06,0.06,-0.063948
KXSOLD-26AUG1422-T75.2499,KXSOLD,fav_yes,0.94,0.94,0.056052000000000046
KXSOLD-26AUG1421-T75.7499,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1421-T75.7499,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1421-T75.4999,KXSOLD,fade_no,0.03,0.99,0.009307000000000008
KXSOLD-26AUG1421-T75.4999,KXSOLD,lotto_yes,0.03,0.03,-0.032036999999999996
KXSOLD-26AUG1421-T75.2499,KXSOLD,fav_yes,0.83,0.83,0.16012300000000004
KXXRPD-26AUG1205-T1.0199,KXXRPD,fade_no,0.07,0.97,0.027963000000000026
KXXRPD-26AUG1205-T1.0199,KXXRPD,lotto_yes,0.07,0.07,-0.07455700000000001
KXXRPD-26AUG1204-T1.0199,KXXRPD,fade_no,0.13,0.91,0.08426699999999997
KXXRPD-26AUG1204-T1.0199,KXXRPD,lotto_yes,0.13,0.13,-0.137917
KXXRPD-26AUG1202-T1.0199,KXXRPD,fav_yes,0.96,0.96,0.03731200000000003
KXXRPD-26AUG1122-T1.0199,KXXRPD,fav_yes,0.91,0.91,0.08426699999999997
KXXRPD-26AUG1121-T1.0199,KXXRPD,fav_yes,0.9,0.9,0.09369999999999998
KXXRPD-26AUG1118-T1.0199,KXXRPD,fav_yes,0.96,0.96,0.03731200000000003
KXXRPD-26AUG1115-T1.0199,KXXRPD,fade_no,0.09,0.94,0.056052000000000046
KXXRPD-26AUG1115-T1.0199,KXXRPD,lotto_yes,0.09,0.09,-0.095733
KXXRPD-26AUG1114-T1.0199,KXXRPD,fade_no,0.05,0.99,0.009307000000000008
KXXRPD-26AUG1114-T1.0199,KXXRPD,lotto_yes,0.05,0.05,-0.053325000000000004
KXXRPD-26AUG1111-T1.0199,KXXRPD,fade_no,0.03,0.99,0.009307000000000008
KXXRPD-26AUG1111-T1.0199,KXXRPD,lotto_yes,0.03,0.03,-0.032036999999999996
KXXRPD-26AUG1106-T0.9999,KXXRPD,fav_yes,0.97,0.97,0.027963000000000026
KXDOGED-26AUG1001-T0.0699999,KXDOGED,fade_no,0.03,0.99,0.009307000000000008
KXDOGED-26AUG1001-T0.0699999,KXDOGED,lotto_yes,0.03,0.03,-0.032036999999999996
KXDOGED-26AUG1017-T0.0699999,KXDOGED,fade_no,0.04,0.99,0.009307000000000008
KXDOGED-26AUG1017-T0.0699999,KXDOGED,lotto_yes,0.04,0.04,-0.042688000000000004
KXDOGED-26AUG1000-T0.0699999,KXDOGED,fade_no,0.03,0.98,0.018628000000000016
KXDOGED-26AUG1000-T0.0699999,KXDOGED,lotto_yes,0.03,0.03,-0.032036999999999996
KXDOGED-26AUG0922-T0.0699999,KXDOGED,fade_no,0.04,0.99,0.009307000000000008
KXDOGED-26AUG0922-T0.0699999,KXDOGED,lotto_yes,0.04,0.04,-0.042688000000000004
KXDOGED-26AUG0920-T0.0699999,KXDOGED,fade_no,0.03,0.99,0.009307000000000008
KXDOGED-26AUG0920-T0.0699999,KXDOGED,lotto_yes,0.03,0.03,-0.032036999999999996
KXDOGED-26AUG0909-T0.0699999,KXDOGED,fav_yes,0.97,0.97,0.027963000000000026
KXDOGED-26AUG0908-T0.0699999,KXDOGED,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1700-T63399.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1700-T63399.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1700-T63199.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1623-T63399.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG1623-T63399.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG1623-T63299.99,KXBTCD,fade_no,0.1,0.91,-0.915733
KXBTCD-26AUG1623-T63299.99,KXBTCD,lotto_yes,0.1,0.1,0.8937
KXBTCD-26AUG1623-T63099.99,KXBTCD,fav_yes,0.92,0.92,0.07484799999999996
KXBTCD-26AUG1622-T63299.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1622-T63299.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1622-T63199.99,KXBTCD,fade_no,0.17,0.84,0.15059200000000003
KXBTCD-26AUG1622-T63199.99,KXBTCD,lotto_yes,0.17,0.17,-0.179877
KXBTCD-26AUG1622-T62999.99,KXBTCD,fav_yes,0.94,0.94,0.056052000000000046
KXBTCD-26AUG1621-T62899.99,KXBTCD,fade_no,0.17,0.84,0.15059200000000003
KXBTCD-26AUG1621-T62899.99,KXBTCD,lotto_yes,0.17,0.17,-0.179877
KXBTCD-26AUG1621-T62699.99,KXBTCD,fav_yes,0.93,0.93,0.06544299999999996
KXBTCD-26AUG1620-T62899.99,KXBTCD,fade_no,0.13,0.88,0.112608
KXBTCD-26AUG1620-T62899.99,KXBTCD,lotto_yes,0.13,0.13,-0.137917
KXBTCD-26AUG1619-T62799.99,KXBTCD,fade_no,0.1,0.91,-0.915733
KXBTCD-26AUG1619-T62799.99,KXBTCD,lotto_yes,0.1,0.1,0.8937
KXBTCD-26AUG1619-T62599.99,KXBTCD,fav_yes,0.95,0.95,0.04667500000000004
KXBTCD-26AUG1618-T62999.99,KXBTCD,fade_no,0.09,0.92,0.07484799999999996
KXBTCD-26AUG1618-T62999.99,KXBTCD,lotto_yes,0.09,0.09,-0.095733
KXBTCD-26AUG1618-T62799.99,KXBTCD,fav_yes,0.84,0.84,0.15059200000000003
KXBTCD-26AUG1616-T63199.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG1616-T63199.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG1614-T62999.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1613-T63299.99,KXBTCD,fade_no,0.07,0.94,0.056052000000000046
KXBTCD-26AUG1613-T63299.99,KXBTCD,lotto_yes,0.07,0.07,-0.07455700000000001
KXBTCD-26AUG1612-T63099.99,KXBTCD,fade_no,0.06,0.96,0.03731200000000003
KXBTCD-26AUG1612-T63099.99,KXBTCD,lotto_yes,0.06,0.06,-0.063948
KXBTCD-26AUG1611-T63099.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1611-T63099.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1611-T62999.99,KXBTCD,fav_yes,0.92,0.92,0.07484799999999996
KXBTCD-26AUG1609-T62899.99,KXBTCD,fav_yes,0.91,0.91,0.08426699999999997
KXBTCD-26AUG1608-T62999.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1608-T62999.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1608-T62899.99,KXBTCD,fav_yes,0.91,0.91,0.08426699999999997
KXBTCD-26AUG1607-T62999.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1607-T62999.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1606-T62999.99,KXBTCD,fade_no,0.08,0.9299999999999999,0.06544300000000006
KXBTCD-26AUG1606-T62999.99,KXBTCD,lotto_yes,0.08,0.08,-0.085152
KXBTCD-26AUG1606-T62899.99,KXBTCD,fav_yes,0.89,0.89,0.10314699999999999
KXBTCD-26AUG1601-T63099.99,KXBTCD,fade_no,0.03,0.99,0.009307000000000008
KXBTCD-26AUG1601-T63099.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1600-T63099.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1600-T63099.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1520-T62999.99,KXBTCD,fav_yes,0.96,0.96,0.03731200000000003
KXBTCD-26AUG1518-T63199.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1518-T63199.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1516-T63099.99,KXBTCD,fade_no,0.03,0.98,0.018628000000000016
KXBTCD-26AUG1516-T63099.99,KXBTCD,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTCD-26AUG1516-T62999.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1513-T63099.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG1513-T63099.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG1513-T62999.99,KXBTCD,fav_yes,0.92,0.92,0.07484799999999996
KXBTCD-26AUG1512-T63099.99,KXBTCD,fade_no,0.04,0.97,0.027963000000000026
KXBTCD-26AUG1512-T63099.99,KXBTCD,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTCD-26AUG1512-T62999.99,KXBTCD,fav_yes,0.95,0.95,0.04667500000000004
KXBTCD-26AUG1511-T62999.99,KXBTCD,fade_no,0.12,0.89,0.10314699999999999
KXBTCD-26AUG1511-T62999.99,KXBTCD,lotto_yes,0.12,0.12,-0.127392
KXBTCD-26AUG1511-T62899.99,KXBTCD,fav_yes,0.97,0.97,0.027963000000000026
KXBTCD-26AUG1510-T62999.99,KXBTCD,fade_no,0.08,0.9299999999999999,0.06544300000000006
KXBTCD-26AUG1510-T62999.99,KXBTCD,lotto_yes,0.08,0.08,-0.085152
KXBTCD-26AUG1508-T62999.99,KXBTCD,fade_no,0.19,0.8200000000000001,0.16966799999999993
KXBTCD-26AUG1508-T62999.99,KXBTCD,lotto_yes,0.19,0.19,-0.200773
KXBTCD-26AUG1507-T62999.99,KXBTCD,fade_no,0.09,0.92,0.07484799999999996
KXBTCD-26AUG1507-T62999.99,KXBTCD,lotto_yes,0.09,0.09,-0.095733
KXBTCD-26AUG1506-T62999.99,KXBTCD,fade_no,0.08,0.9299999999999999,0.06544300000000006
KXBTCD-26AUG1506-T62999.99,KXBTCD,lotto_yes,0.08,0.08,-0.085152
KXBTCD-26AUG1506-T62899.99,KXBTCD,fav_yes,0.94,0.94,0.056052000000000046
KXBTCD-26AUG1505-T62999.99,KXBTCD,fade_no,0.08,0.9299999999999999,0.06544300000000006
KXBTCD-26AUG1505-T62999.99,KXBTCD,lotto_yes,0.08,0.08,-0.085152
KXBTCD-26AUG1505-T62899.99,KXBTCD,fav_yes,0.96,0.96,-0.962688
KXBTC-26AUG1700-B63650,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG1700-B63650,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1700-B63550,KXBTC,fade_no,0.08,0.94,0.056052000000000046
KXBTC-26AUG1700-B63550,KXBTC,lotto_yes,0.08,0.08,-0.085152
KXBTC-26AUG1700-B63450,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG1700-B63450,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1700-B63150,KXBTC,fade_no,0.04,0.98,0.018628000000000016
KXBTC-26AUG1700-B63150,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG1700-B63050,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG1700-B63050,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1623-B63350,KXBTC,fade_no,0.06,0.95,-0.953325
KXBTC-26AUG1623-B63350,KXBTC,lotto_yes,0.06,0.06,0.936052
KXBTC-26AUG1623-B63050,KXBTC,fade_no,0.11,0.92,0.07484799999999996
KXBTC-26AUG1623-B63050,KXBTC,lotto_yes,0.11,0.11,-0.116853
KXBTC-26AUG1623-B62850,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG1623-B62850,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1623-B62750,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG1623-B62750,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1623-B62650,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG1623-B62650,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1622-B63450,KXBTC,fade_no,0.05,0.98,0.018628000000000016
KXBTC-26AUG1622-B63450,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG1622-B63350,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG1622-B63350,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1622-B63250,KXBTC,fade_no,0.15,0.87,0.122083
KXBTC-26AUG1622-B63250,KXBTC,lotto_yes,0.15,0.15,-0.15892499999999998
KXBTC-26AUG1622-B62950,KXBTC,fade_no,0.06,0.96,0.03731200000000003
KXBTC-26AUG1622-B62950,KXBTC,lotto_yes,0.06,0.06,-0.063948
KXBTC-26AUG1622-B62750,KXBTC,fade_no,0.07,0.96,0.03731200000000003
KXBTC-26AUG1622-B62750,KXBTC,lotto_yes,0.07,0.07,-0.07455700000000001
KXBTC-26AUG1622-B62650,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG1622-B62650,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1621-B63050,KXBTC,fade_no,0.06,0.97,0.027963000000000026
KXBTC-26AUG1621-B63050,KXBTC,lotto_yes,0.06,0.06,-0.063948
KXBTC-26AUG1621-B62650,KXBTC,fade_no,0.05,0.97,0.027963000000000026
KXBTC-26AUG1621-B62650,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG1621-B62550,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG1621-B62550,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1620-B63150,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG1620-B63150,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1620-B62950,KXBTC,fade_no,0.12,0.89,0.10314699999999999
KXBTC-26AUG1620-B62950,KXBTC,lotto_yes,0.12,0.12,-0.127392
KXBTC-26AUG1620-B62650,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG1620-B62650,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1620-B62550,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG1620-B62550,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1619-B63150,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG1619-B63150,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1619-B63050,KXBTC,fade_no,0.09,0.95,0.04667500000000004
KXBTC-26AUG1619-B63050,KXBTC,lotto_yes,0.09,0.09,-0.095733
KXBTC-26AUG1619-B62850,KXBTC,fade_no,0.11,0.92,-0.9251520000000001
KXBTC-26AUG1619-B62850,KXBTC,lotto_yes,0.11,0.11,0.883147
KXBTC-26AUG1619-B62550,KXBTC,fade_no,0.04,0.99,0.009307000000000008
KXBTC-26AUG1619-B62550,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG1618-B63250,KXBTC,fade_no,0.04,0.99,0.009307000000000008
KXBTC-26AUG1618-B63250,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG1618-B63150,KXBTC,fade_no,0.04,0.98,0.018628000000000016
KXBTC-26AUG1618-B63150,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG1618-B63050,KXBTC,fade_no,0.09,0.96,0.03731200000000003
KXBTC-26AUG1618-B63050,KXBTC,lotto_yes,0.09,0.09,-0.095733
KXBTC-26AUG1618-B62750,KXBTC,fade_no,0.16,0.9299999999999999,0.06544300000000006
KXBTC-26AUG1618-B62750,KXBTC,lotto_yes,0.16,0.16,-0.169408
KXBTC-26AUG1616-B63250,KXBTC,fade_no,0.07,0.96,0.03731200000000003
KXBTC-26AUG1616-B63250,KXBTC,lotto_yes,0.07,0.07,-0.07455700000000001
KXBTC-26AUG1616-B62950,KXBTC,fade_no,0.04,0.98,0.018628000000000016
KXBTC-26AUG1616-B62950,KXBTC,lotto_yes,0.04,0.04,-0.042688000000000004
KXBTC-26AUG1615-B63250,KXBTC,fade_no,0.05,0.98,0.018628000000000016
KXBTC-26AUG1615-B63250,KXBTC,lotto_yes,0.05,0.05,-0.053325000000000004
KXBTC-26AUG1615-B62950,KXBTC,fade_no,0.09,0.94,0.056052000000000046
KXBTC-26AUG1615-B62950,KXBTC,lotto_yes,0.09,0.09,-0.095733
KXBTC-26AUG1614-B63350,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG1614-B63350,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1614-B63250,KXBTC,fade_no,0.03,0.98,0.018628000000000016
KXBTC-26AUG1614-B63250,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1613-B63350,KXBTC,fade_no,0.06,0.97,0.027963000000000026
KXBTC-26AUG1613-B63350,KXBTC,lotto_yes,0.06,0.06,-0.063948
KXBTC-26AUG1613-B63050,KXBTC,fade_no,0.03,0.99,0.009307000000000008
KXBTC-26AUG1613-B63050,KXBTC,lotto_yes,0.03,0.03,-0.032036999999999996
KXBTC-26AUG1612-B63150,KXBTC,fade_no,0.08,0.98,0.018628000000000016
KXBTC-26AUG1612-B63150,KXBTC,lotto_yes,0.08,0.08,-0.085152
KXBTC-26AUG1612-B63050,KXBTC,fav_yes,0.94,0.94,0.056052000000000046
